locus_tag,essential,genome
BW25113_2886,FALSE,Escherichia_coli_BW25113
BW25113_2902,FALSE,Escherichia_coli_BW25113
BW25113_2934,FALSE,Escherichia_coli_BW25113
BW25113_2945,FALSE,Escherichia_coli_BW25113
BW25113_2968,FALSE,Escherichia_coli_BW25113
BW25113_2989,FALSE,Escherichia_coli_BW25113
BW25113_3012,FALSE,Escherichia_coli_BW25113
BW25113_3027,FALSE,Escherichia_coli_BW25113
BW25113_3154,FALSE,Escherichia_coli_BW25113
BW25113_3197,FALSE,Escherichia_coli_BW25113
BW25113_3221,FALSE,Escherichia_coli_BW25113
BW25113_3224,FALSE,Escherichia_coli_BW25113
BW25113_3416,FALSE,Escherichia_coli_BW25113
BW25113_3477,FALSE,Escherichia_coli_BW25113
BW25113_3550,FALSE,Escherichia_coli_BW25113
BW25113_3599,FALSE,Escherichia_coli_BW25113
BW25113_3657,FALSE,Escherichia_coli_BW25113
BW25113_3744,FALSE,Escherichia_coli_BW25113
BW25113_3747,FALSE,Escherichia_coli_BW25113
BW25113_3822,FALSE,Escherichia_coli_BW25113
BW25113_3952,FALSE,Escherichia_coli_BW25113
BW25113_4065,FALSE,Escherichia_coli_BW25113
BW25113_4123,FALSE,Escherichia_coli_BW25113
BW25113_4170,FALSE,Escherichia_coli_BW25113
BW25113_4237,FALSE,Escherichia_coli_BW25113
BW25113_4309,FALSE,Escherichia_coli_BW25113
BW25113_4328,FALSE,Escherichia_coli_BW25113
BW25113_4382,FALSE,Escherichia_coli_BW25113
BW25113_4474,FALSE,Escherichia_coli_BW25113
BW25113_4511,FALSE,Escherichia_coli_BW25113
BW25113_4548,FALSE,Escherichia_coli_BW25113
BW25113_0002,FALSE,Escherichia_coli_BW25113
BW25113_0036,FALSE,Escherichia_coli_BW25113
BW25113_0040,FALSE,Escherichia_coli_BW25113
BW25113_0077,FALSE,Escherichia_coli_BW25113
BW25113_0231,FALSE,Escherichia_coli_BW25113
BW25113_0278,FALSE,Escherichia_coli_BW25113
BW25113_0441,FALSE,Escherichia_coli_BW25113
BW25113_0453,FALSE,Escherichia_coli_BW25113
BW25113_0503,FALSE,Escherichia_coli_BW25113
BW25113_0507,FALSE,Escherichia_coli_BW25113
BW25113_0522,FALSE,Escherichia_coli_BW25113
BW25113_0654,FALSE,Escherichia_coli_BW25113
BW25113_0694,FALSE,Escherichia_coli_BW25113
BW25113_0732,FALSE,Escherichia_coli_BW25113
BW25113_0757,FALSE,Escherichia_coli_BW25113
BW25113_0815,FALSE,Escherichia_coli_BW25113
BW25113_0978,FALSE,Escherichia_coli_BW25113
BW25113_1154,FALSE,Escherichia_coli_BW25113
BW25113_1163,FALSE,Escherichia_coli_BW25113
BW25113_1196,FALSE,Escherichia_coli_BW25113
BW25113_1233,FALSE,Escherichia_coli_BW25113
BW25113_1376,FALSE,Escherichia_coli_BW25113
BW25113_1751,FALSE,Escherichia_coli_BW25113
BW25113_1858,FALSE,Escherichia_coli_BW25113
BW25113_1971,FALSE,Escherichia_coli_BW25113
BW25113_2097,FALSE,Escherichia_coli_BW25113
BW25113_2165,FALSE,Escherichia_coli_BW25113
BW25113_2261,FALSE,Escherichia_coli_BW25113
BW25113_2270,FALSE,Escherichia_coli_BW25113
BW25113_2375,FALSE,Escherichia_coli_BW25113
BW25113_2444,FALSE,Escherichia_coli_BW25113
BW25113_2456,FALSE,Escherichia_coli_BW25113
BW25113_2483,FALSE,Escherichia_coli_BW25113
BW25113_2510,FALSE,Escherichia_coli_BW25113
BW25113_2554,FALSE,Escherichia_coli_BW25113
BW25113_2577,FALSE,Escherichia_coli_BW25113
BW25113_2580,FALSE,Escherichia_coli_BW25113
BW25113_2676,FALSE,Escherichia_coli_BW25113
BW25113_2735,FALSE,Escherichia_coli_BW25113
BW25113_2842,FALSE,Escherichia_coli_BW25113
BW25113_2943,FALSE,Escherichia_coli_BW25113
BW25113_2997,FALSE,Escherichia_coli_BW25113
BW25113_3071,FALSE,Escherichia_coli_BW25113
BW25113_3153,FALSE,Escherichia_coli_BW25113
BW25113_3261,FALSE,Escherichia_coli_BW25113
BW25113_3460,FALSE,Escherichia_coli_BW25113
BW25113_3529,FALSE,Escherichia_coli_BW25113
BW25113_3625,FALSE,Escherichia_coli_BW25113
BW25113_3706,FALSE,Escherichia_coli_BW25113
BW25113_3786,FALSE,Escherichia_coli_BW25113
BW25113_3877,FALSE,Escherichia_coli_BW25113
BW25113_4011,FALSE,Escherichia_coli_BW25113
BW25113_4029,FALSE,Escherichia_coli_BW25113
BW25113_4086,FALSE,Escherichia_coli_BW25113
BW25113_4189,FALSE,Escherichia_coli_BW25113
BW25113_4221,FALSE,Escherichia_coli_BW25113
BW25113_4312,FALSE,Escherichia_coli_BW25113
BW25113_4348,FALSE,Escherichia_coli_BW25113
BW25113_4384,FALSE,Escherichia_coli_BW25113
BW25113_4464,FALSE,Escherichia_coli_BW25113
BW25113_4476,FALSE,Escherichia_coli_BW25113
BW25113_0059,FALSE,Escherichia_coli_BW25113
BW25113_0064,FALSE,Escherichia_coli_BW25113
BW25113_0158,FALSE,Escherichia_coli_BW25113
BW25113_0161,FALSE,Escherichia_coli_BW25113
BW25113_0189,FALSE,Escherichia_coli_BW25113
BW25113_0199,FALSE,Escherichia_coli_BW25113
BW25113_0287,FALSE,Escherichia_coli_BW25113
BW25113_0531,FALSE,Escherichia_coli_BW25113
BW25113_0652,FALSE,Escherichia_coli_BW25113
BW25113_0709,FALSE,Escherichia_coli_BW25113
BW25113_0758,FALSE,Escherichia_coli_BW25113
BW25113_0812,FALSE,Escherichia_coli_BW25113
BW25113_0839,FALSE,Escherichia_coli_BW25113
BW25113_0872,FALSE,Escherichia_coli_BW25113
BW25113_0991,FALSE,Escherichia_coli_BW25113
BW25113_1013,FALSE,Escherichia_coli_BW25113
BW25113_1153,FALSE,Escherichia_coli_BW25113
BW25113_1183,FALSE,Escherichia_coli_BW25113
BW25113_1192,FALSE,Escherichia_coli_BW25113
BW25113_1406,FALSE,Escherichia_coli_BW25113
BW25113_1727,FALSE,Escherichia_coli_BW25113
BW25113_1738,FALSE,Escherichia_coli_BW25113
BW25113_2250,FALSE,Escherichia_coli_BW25113
BW25113_2346,FALSE,Escherichia_coli_BW25113
BW25113_2517,FALSE,Escherichia_coli_BW25113
BW25113_2627,FALSE,Escherichia_coli_BW25113
BW25113_2698,FALSE,Escherichia_coli_BW25113
BW25113_2730,FALSE,Escherichia_coli_BW25113
BW25113_2736,FALSE,Escherichia_coli_BW25113
BW25113_2901,FALSE,Escherichia_coli_BW25113
BW25113_2958,FALSE,Escherichia_coli_BW25113
BW25113_3159,TRUE,Escherichia_coli_BW25113
BW25113_3200,TRUE,Escherichia_coli_BW25113
BW25113_3270,FALSE,Escherichia_coli_BW25113
BW25113_3430,FALSE,Escherichia_coli_BW25113
BW25113_3449,FALSE,Escherichia_coli_BW25113
BW25113_3580,FALSE,Escherichia_coli_BW25113
BW25113_3624,FALSE,Escherichia_coli_BW25113
BW25113_3721,FALSE,Escherichia_coli_BW25113
BW25113_3795,FALSE,Escherichia_coli_BW25113
BW25113_3834,FALSE,Escherichia_coli_BW25113
BW25113_3858,FALSE,Escherichia_coli_BW25113
BW25113_3881,FALSE,Escherichia_coli_BW25113
BW25113_4005,FALSE,Escherichia_coli_BW25113
BW25113_4109,FALSE,Escherichia_coli_BW25113
BW25113_4111,FALSE,Escherichia_coli_BW25113
BW25113_4139,FALSE,Escherichia_coli_BW25113
BW25113_4180,FALSE,Escherichia_coli_BW25113
BW25113_4260,FALSE,Escherichia_coli_BW25113
BW25113_4351,FALSE,Escherichia_coli_BW25113
BW25113_4461,FALSE,Escherichia_coli_BW25113
BW25113_0081,FALSE,Escherichia_coli_BW25113
BW25113_0149,FALSE,Escherichia_coli_BW25113
BW25113_0209,FALSE,Escherichia_coli_BW25113
BW25113_0237,FALSE,Escherichia_coli_BW25113
BW25113_0241,FALSE,Escherichia_coli_BW25113
BW25113_0448,FALSE,Escherichia_coli_BW25113
BW25113_0490,FALSE,Escherichia_coli_BW25113
BW25113_0521,FALSE,Escherichia_coli_BW25113
BW25113_0624,FALSE,Escherichia_coli_BW25113
BW25113_0674,FALSE,Escherichia_coli_BW25113
BW25113_0681,FALSE,Escherichia_coli_BW25113
BW25113_0788,FALSE,Escherichia_coli_BW25113
BW25113_0827,FALSE,Escherichia_coli_BW25113
BW25113_0882,FALSE,Escherichia_coli_BW25113
BW25113_0905,FALSE,Escherichia_coli_BW25113
BW25113_0942,FALSE,Escherichia_coli_BW25113
BW25113_0950,FALSE,Escherichia_coli_BW25113
BW25113_1002,FALSE,Escherichia_coli_BW25113
BW25113_1064,FALSE,Escherichia_coli_BW25113
BW25113_1273,FALSE,Escherichia_coli_BW25113
BW25113_1299,FALSE,Escherichia_coli_BW25113
BW25113_1355,FALSE,Escherichia_coli_BW25113
BW25113_1618,FALSE,Escherichia_coli_BW25113
BW25113_1928,FALSE,Escherichia_coli_BW25113
BW25113_2215,FALSE,Escherichia_coli_BW25113
BW25113_2248,FALSE,Escherichia_coli_BW25113
BW25113_2298,FALSE,Escherichia_coli_BW25113
BW25113_2312,FALSE,Escherichia_coli_BW25113
BW25113_2467,FALSE,Escherichia_coli_BW25113
BW25113_2497,FALSE,Escherichia_coli_BW25113
BW25113_2555,FALSE,Escherichia_coli_BW25113
BW25113_2686,FALSE,Escherichia_coli_BW25113
BW25113_2878,FALSE,Escherichia_coli_BW25113
BW25113_2906,FALSE,Escherichia_coli_BW25113
BW25113_3293,FALSE,Escherichia_coli_BW25113
BW25113_3356,FALSE,Escherichia_coli_BW25113
BW25113_3375,FALSE,Escherichia_coli_BW25113
BW25113_3407,FALSE,Escherichia_coli_BW25113
BW25113_3487,FALSE,Escherichia_coli_BW25113
BW25113_3509,FALSE,Escherichia_coli_BW25113
BW25113_3530,FALSE,Escherichia_coli_BW25113
BW25113_3690,FALSE,Escherichia_coli_BW25113
BW25113_3962,FALSE,Escherichia_coli_BW25113
BW25113_4014,FALSE,Escherichia_coli_BW25113
BW25113_4084,TRUE,Escherichia_coli_BW25113
BW25113_4220,FALSE,Escherichia_coli_BW25113
BW25113_4230,FALSE,Escherichia_coli_BW25113
BW25113_4238,FALSE,Escherichia_coli_BW25113
BW25113_4245,FALSE,Escherichia_coli_BW25113
BW25113_4481,FALSE,Escherichia_coli_BW25113
BW25113_0038,FALSE,Escherichia_coli_BW25113
BW25113_0065,FALSE,Escherichia_coli_BW25113
BW25113_0101,FALSE,Escherichia_coli_BW25113
BW25113_0123,FALSE,Escherichia_coli_BW25113
BW25113_0390,FALSE,Escherichia_coli_BW25113
BW25113_0618,FALSE,Escherichia_coli_BW25113
BW25113_0716,FALSE,Escherichia_coli_BW25113
BW25113_0774,FALSE,Escherichia_coli_BW25113
BW25113_0777,FALSE,Escherichia_coli_BW25113
BW25113_0804,FALSE,Escherichia_coli_BW25113
BW25113_0828,FALSE,Escherichia_coli_BW25113
BW25113_0831,FALSE,Escherichia_coli_BW25113
BW25113_0900,FALSE,Escherichia_coli_BW25113
BW25113_1055,FALSE,Escherichia_coli_BW25113
BW25113_1066,FALSE,Escherichia_coli_BW25113
BW25113_1191,FALSE,Escherichia_coli_BW25113
BW25113_1988,FALSE,Escherichia_coli_BW25113
BW25113_2130,FALSE,Escherichia_coli_BW25113
BW25113_2173,FALSE,Escherichia_coli_BW25113
BW25113_2291,FALSE,Escherichia_coli_BW25113
BW25113_2365,FALSE,Escherichia_coli_BW25113
BW25113_2471,FALSE,Escherichia_coli_BW25113
BW25113_2534,FALSE,Escherichia_coli_BW25113
BW25113_2537,FALSE,Escherichia_coli_BW25113
BW25113_2539,FALSE,Escherichia_coli_BW25113
BW25113_2542,FALSE,Escherichia_coli_BW25113
BW25113_2604,FALSE,Escherichia_coli_BW25113
BW25113_2741,FALSE,Escherichia_coli_BW25113
BW25113_2742,FALSE,Escherichia_coli_BW25113
BW25113_2758,FALSE,Escherichia_coli_BW25113
BW25113_2804,FALSE,Escherichia_coli_BW25113
BW25113_2817,FALSE,Escherichia_coli_BW25113
BW25113_2838,FALSE,Escherichia_coli_BW25113
BW25113_2883,FALSE,Escherichia_coli_BW25113
BW25113_2892,FALSE,Escherichia_coli_BW25113
BW25113_3003,FALSE,Escherichia_coli_BW25113
BW25113_3526,FALSE,Escherichia_coli_BW25113
BW25113_3631,FALSE,Escherichia_coli_BW25113
BW25113_3849,FALSE,Escherichia_coli_BW25113
BW25113_3861,FALSE,Escherichia_coli_BW25113
BW25113_3862,FALSE,Escherichia_coli_BW25113
BW25113_3868,FALSE,Escherichia_coli_BW25113
BW25113_4037,FALSE,Escherichia_coli_BW25113
BW25113_4072,FALSE,Escherichia_coli_BW25113
BW25113_4105,FALSE,Escherichia_coli_BW25113
BW25113_4233,FALSE,Escherichia_coli_BW25113
BW25113_4334,FALSE,Escherichia_coli_BW25113
BW25113_4376,FALSE,Escherichia_coli_BW25113
BW25113_4406,FALSE,Escherichia_coli_BW25113
BW25113_0042,FALSE,Escherichia_coli_BW25113
BW25113_0051,FALSE,Escherichia_coli_BW25113
BW25113_0099,FALSE,Escherichia_coli_BW25113
BW25113_0143,FALSE,Escherichia_coli_BW25113
BW25113_0160,FALSE,Escherichia_coli_BW25113
BW25113_0213,FALSE,Escherichia_coli_BW25113
BW25113_0219,FALSE,Escherichia_coli_BW25113
BW25113_0281,FALSE,Escherichia_coli_BW25113
BW25113_0303,FALSE,Escherichia_coli_BW25113
BW25113_0312,FALSE,Escherichia_coli_BW25113
BW25113_0364,FALSE,Escherichia_coli_BW25113
BW25113_0366,FALSE,Escherichia_coli_BW25113
BW25113_0442,FALSE,Escherichia_coli_BW25113
BW25113_0469,FALSE,Escherichia_coli_BW25113
BW25113_0647,FALSE,Escherichia_coli_BW25113
BW25113_0769,FALSE,Escherichia_coli_BW25113
BW25113_0799,FALSE,Escherichia_coli_BW25113
BW25113_0817,FALSE,Escherichia_coli_BW25113
BW25113_0818,FALSE,Escherichia_coli_BW25113
BW25113_0841,FALSE,Escherichia_coli_BW25113
BW25113_0958,FALSE,Escherichia_coli_BW25113
BW25113_0992,FALSE,Escherichia_coli_BW25113
BW25113_1035,FALSE,Escherichia_coli_BW25113
BW25113_1110,FALSE,Escherichia_coli_BW25113
BW25113_1495,FALSE,Escherichia_coli_BW25113
BW25113_1944,FALSE,Escherichia_coli_BW25113
BW25113_2124,FALSE,Escherichia_coli_BW25113
BW25113_2125,FALSE,Escherichia_coli_BW25113
BW25113_2163,FALSE,Escherichia_coli_BW25113
BW25113_2219,FALSE,Escherichia_coli_BW25113
BW25113_2220,FALSE,Escherichia_coli_BW25113
BW25113_2245,FALSE,Escherichia_coli_BW25113
BW25113_2299,FALSE,Escherichia_coli_BW25113
BW25113_2378,FALSE,Escherichia_coli_BW25113
BW25113_2418,FALSE,Escherichia_coli_BW25113
BW25113_2426,FALSE,Escherichia_coli_BW25113
BW25113_2439,FALSE,Escherichia_coli_BW25113
BW25113_2475,FALSE,Escherichia_coli_BW25113
BW25113_2663,FALSE,Escherichia_coli_BW25113
BW25113_2728,FALSE,Escherichia_coli_BW25113
BW25113_2733,FALSE,Escherichia_coli_BW25113
BW25113_2798,FALSE,Escherichia_coli_BW25113
BW25113_2993,FALSE,Escherichia_coli_BW25113
BW25113_3076,FALSE,Escherichia_coli_BW25113
BW25113_3413,FALSE,Escherichia_coli_BW25113
BW25113_3429,FALSE,Escherichia_coli_BW25113
BW25113_3486,FALSE,Escherichia_coli_BW25113
BW25113_3551,FALSE,Escherichia_coli_BW25113
BW25113_3674,FALSE,Escherichia_coli_BW25113
BW25113_3989,FALSE,Escherichia_coli_BW25113
BW25113_4093,FALSE,Escherichia_coli_BW25113
BW25113_4125,FALSE,Escherichia_coli_BW25113
BW25113_4186,FALSE,Escherichia_coli_BW25113
BW25113_4403,FALSE,Escherichia_coli_BW25113
BW25113_0049,FALSE,Escherichia_coli_BW25113
BW25113_0131,FALSE,Escherichia_coli_BW25113
BW25113_0239,FALSE,Escherichia_coli_BW25113
BW25113_0269,FALSE,Escherichia_coli_BW25113
BW25113_0326,FALSE,Escherichia_coli_BW25113
BW25113_0377,FALSE,Escherichia_coli_BW25113
BW25113_0400,FALSE,Escherichia_coli_BW25113
BW25113_0438,FALSE,Escherichia_coli_BW25113
BW25113_0463,FALSE,Escherichia_coli_BW25113
BW25113_0579,FALSE,Escherichia_coli_BW25113
BW25113_0598,FALSE,Escherichia_coli_BW25113
BW25113_0712,FALSE,Escherichia_coli_BW25113
BW25113_0765,FALSE,Escherichia_coli_BW25113
BW25113_0893,TRUE,Escherichia_coli_BW25113
BW25113_0902,FALSE,Escherichia_coli_BW25113
BW25113_1009,FALSE,Escherichia_coli_BW25113
BW25113_1132,FALSE,Escherichia_coli_BW25113
BW25113_1172,FALSE,Escherichia_coli_BW25113
BW25113_1251,FALSE,Escherichia_coli_BW25113
BW25113_1394,FALSE,Escherichia_coli_BW25113
BW25113_1679,FALSE,Escherichia_coli_BW25113
BW25113_1733,FALSE,Escherichia_coli_BW25113
BW25113_1799,FALSE,Escherichia_coli_BW25113
BW25113_1916,FALSE,Escherichia_coli_BW25113
BW25113_1922,FALSE,Escherichia_coli_BW25113
BW25113_1940,FALSE,Escherichia_coli_BW25113
BW25113_1969,FALSE,Escherichia_coli_BW25113
BW25113_2258,FALSE,Escherichia_coli_BW25113
BW25113_2266,FALSE,Escherichia_coli_BW25113
BW25113_2335,FALSE,Escherichia_coli_BW25113
BW25113_2440,FALSE,Escherichia_coli_BW25113
BW25113_2766,FALSE,Escherichia_coli_BW25113
BW25113_2819,FALSE,Escherichia_coli_BW25113
BW25113_3048,FALSE,Escherichia_coli_BW25113
BW25113_3106,FALSE,Escherichia_coli_BW25113
BW25113_3155,FALSE,Escherichia_coli_BW25113
BW25113_3265,FALSE,Escherichia_coli_BW25113
BW25113_3380,FALSE,Escherichia_coli_BW25113
BW25113_3402,FALSE,Escherichia_coli_BW25113
BW25113_3654,FALSE,Escherichia_coli_BW25113
BW25113_3821,FALSE,Escherichia_coli_BW25113
BW25113_3846,FALSE,Escherichia_coli_BW25113
BW25113_3880,FALSE,Escherichia_coli_BW25113
BW25113_3949,FALSE,Escherichia_coli_BW25113
BW25113_4158,FALSE,Escherichia_coli_BW25113
BW25113_4246,FALSE,Escherichia_coli_BW25113
BW25113_4287,FALSE,Escherichia_coli_BW25113
BW25113_4288,FALSE,Escherichia_coli_BW25113
BW25113_4303,FALSE,Escherichia_coli_BW25113
BW25113_0008,FALSE,Escherichia_coli_BW25113
BW25113_0221,FALSE,Escherichia_coli_BW25113
BW25113_0345,FALSE,Escherichia_coli_BW25113
BW25113_0388,FALSE,Escherichia_coli_BW25113
BW25113_0473,FALSE,Escherichia_coli_BW25113
BW25113_0584,FALSE,Escherichia_coli_BW25113
BW25113_0597,FALSE,Escherichia_coli_BW25113
BW25113_0649,FALSE,Escherichia_coli_BW25113
BW25113_0729,FALSE,Escherichia_coli_BW25113
BW25113_0779,FALSE,Escherichia_coli_BW25113
BW25113_0976,FALSE,Escherichia_coli_BW25113
BW25113_1012,FALSE,Escherichia_coli_BW25113
BW25113_1086,FALSE,Escherichia_coli_BW25113
BW25113_1111,FALSE,Escherichia_coli_BW25113
BW25113_1115,FALSE,Escherichia_coli_BW25113
BW25113_1492,FALSE,Escherichia_coli_BW25113
BW25113_1493,FALSE,Escherichia_coli_BW25113
BW25113_1572,TRUE,Escherichia_coli_BW25113
BW25113_1593,FALSE,Escherichia_coli_BW25113
BW25113_1987,FALSE,Escherichia_coli_BW25113
BW25113_2043,FALSE,Escherichia_coli_BW25113
BW25113_2093,FALSE,Escherichia_coli_BW25113
BW25113_2123,FALSE,Escherichia_coli_BW25113
BW25113_2201,FALSE,Escherichia_coli_BW25113
BW25113_2221,FALSE,Escherichia_coli_BW25113
BW25113_2332,FALSE,Escherichia_coli_BW25113
BW25113_2413,FALSE,Escherichia_coli_BW25113
BW25113_2470,FALSE,Escherichia_coli_BW25113
BW25113_2477,FALSE,Escherichia_coli_BW25113
BW25113_2521,FALSE,Escherichia_coli_BW25113
BW25113_2583,FALSE,Escherichia_coli_BW25113
BW25113_2715,FALSE,Escherichia_coli_BW25113
BW25113_2787,FALSE,Escherichia_coli_BW25113
BW25113_2880,FALSE,Escherichia_coli_BW25113
BW25113_2927,FALSE,Escherichia_coli_BW25113
BW25113_2995,FALSE,Escherichia_coli_BW25113
BW25113_3080,FALSE,Escherichia_coli_BW25113
BW25113_3133,FALSE,Escherichia_coli_BW25113
BW25113_3371,FALSE,Escherichia_coli_BW25113
BW25113_3376,FALSE,Escherichia_coli_BW25113
BW25113_3438,FALSE,Escherichia_coli_BW25113
BW25113_3450,FALSE,Escherichia_coli_BW25113
BW25113_3451,FALSE,Escherichia_coli_BW25113
BW25113_3778,FALSE,Escherichia_coli_BW25113
BW25113_4024,FALSE,Escherichia_coli_BW25113
BW25113_4185,FALSE,Escherichia_coli_BW25113
BW25113_4203,FALSE,Escherichia_coli_BW25113
BW25113_4469,FALSE,Escherichia_coli_BW25113
BW25113_4472,FALSE,Escherichia_coli_BW25113
BW25113_4475,FALSE,Escherichia_coli_BW25113
BW25113_0144,FALSE,Escherichia_coli_BW25113
BW25113_0195,FALSE,Escherichia_coli_BW25113
BW25113_0280,FALSE,Escherichia_coli_BW25113
BW25113_0336,FALSE,Escherichia_coli_BW25113
BW25113_0339,FALSE,Escherichia_coli_BW25113
BW25113_0348,FALSE,Escherichia_coli_BW25113
BW25113_0406,FALSE,Escherichia_coli_BW25113
BW25113_0492,FALSE,Escherichia_coli_BW25113
BW25113_0517,FALSE,Escherichia_coli_BW25113
BW25113_0602,FALSE,Escherichia_coli_BW25113
BW25113_0722,FALSE,Escherichia_coli_BW25113
BW25113_0851,FALSE,Escherichia_coli_BW25113
BW25113_0901,FALSE,Escherichia_coli_BW25113
BW25113_0904,FALSE,Escherichia_coli_BW25113
BW25113_0934,FALSE,Escherichia_coli_BW25113
BW25113_0985,FALSE,Escherichia_coli_BW25113
BW25113_1020,FALSE,Escherichia_coli_BW25113
BW25113_1057,FALSE,Escherichia_coli_BW25113
BW25113_1164,FALSE,Escherichia_coli_BW25113
BW25113_1449,FALSE,Escherichia_coli_BW25113
BW25113_1729,FALSE,Escherichia_coli_BW25113
BW25113_1774,FALSE,Escherichia_coli_BW25113
BW25113_1868,FALSE,Escherichia_coli_BW25113
BW25113_1991,FALSE,Escherichia_coli_BW25113
BW25113_2095,FALSE,Escherichia_coli_BW25113
BW25113_2389,FALSE,Escherichia_coli_BW25113
BW25113_2438,FALSE,Escherichia_coli_BW25113
BW25113_2705,FALSE,Escherichia_coli_BW25113
BW25113_2775,FALSE,Escherichia_coli_BW25113
BW25113_2824,FALSE,Escherichia_coli_BW25113
BW25113_2871,FALSE,Escherichia_coli_BW25113
BW25113_2920,FALSE,Escherichia_coli_BW25113
BW25113_2965,FALSE,Escherichia_coli_BW25113
BW25113_2971,FALSE,Escherichia_coli_BW25113
BW25113_2988,FALSE,Escherichia_coli_BW25113
BW25113_3074,FALSE,Escherichia_coli_BW25113
BW25113_3092,FALSE,Escherichia_coli_BW25113
BW25113_3118,FALSE,Escherichia_coli_BW25113
BW25113_3244,FALSE,Escherichia_coli_BW25113
BW25113_3523,FALSE,Escherichia_coli_BW25113
BW25113_3839,FALSE,Escherichia_coli_BW25113
BW25113_3910,FALSE,Escherichia_coli_BW25113
BW25113_4025,FALSE,Escherichia_coli_BW25113
BW25113_4239,FALSE,Escherichia_coli_BW25113
BW25113_4240,FALSE,Escherichia_coli_BW25113
BW25113_0053,FALSE,Escherichia_coli_BW25113
BW25113_0130,FALSE,Escherichia_coli_BW25113
BW25113_0148,FALSE,Escherichia_coli_BW25113
BW25113_0153,FALSE,Escherichia_coli_BW25113
BW25113_0193,FALSE,Escherichia_coli_BW25113
BW25113_0321,FALSE,Escherichia_coli_BW25113
BW25113_0486,FALSE,Escherichia_coli_BW25113
BW25113_0488,FALSE,Escherichia_coli_BW25113
BW25113_0682,FALSE,Escherichia_coli_BW25113
BW25113_0695,FALSE,Escherichia_coli_BW25113
BW25113_0750,FALSE,Escherichia_coli_BW25113
BW25113_0772,FALSE,Escherichia_coli_BW25113
BW25113_0847,FALSE,Escherichia_coli_BW25113
BW25113_1018,FALSE,Escherichia_coli_BW25113
BW25113_1036,FALSE,Escherichia_coli_BW25113
BW25113_1105,FALSE,Escherichia_coli_BW25113
BW25113_1349,FALSE,Escherichia_coli_BW25113
BW25113_1382,FALSE,Escherichia_coli_BW25113
BW25113_1648,FALSE,Escherichia_coli_BW25113
BW25113_2016,FALSE,Escherichia_coli_BW25113
BW25113_2135,FALSE,Escherichia_coli_BW25113
BW25113_2292,FALSE,Escherichia_coli_BW25113
BW25113_2301,FALSE,Escherichia_coli_BW25113
BW25113_2425,FALSE,Escherichia_coli_BW25113
BW25113_2558,FALSE,Escherichia_coli_BW25113
BW25113_2701,FALSE,Escherichia_coli_BW25113
BW25113_2711,FALSE,Escherichia_coli_BW25113
BW25113_2793,FALSE,Escherichia_coli_BW25113
BW25113_2825,FALSE,Escherichia_coli_BW25113
BW25113_2837,FALSE,Escherichia_coli_BW25113
BW25113_2946,FALSE,Escherichia_coli_BW25113
BW25113_2948,FALSE,Escherichia_coli_BW25113
BW25113_2979,FALSE,Escherichia_coli_BW25113
BW25113_3084,FALSE,Escherichia_coli_BW25113
BW25113_3097,FALSE,Escherichia_coli_BW25113
BW25113_3163,FALSE,Escherichia_coli_BW25113
BW25113_3253,FALSE,Escherichia_coli_BW25113
BW25113_3260,FALSE,Escherichia_coli_BW25113
BW25113_3422,FALSE,Escherichia_coli_BW25113
BW25113_4255,FALSE,Escherichia_coli_BW25113
BW25113_0268,FALSE,Escherichia_coli_BW25113
BW25113_0397,FALSE,Escherichia_coli_BW25113
BW25113_0471,FALSE,Escherichia_coli_BW25113
BW25113_0633,FALSE,Escherichia_coli_BW25113
BW25113_0675,FALSE,Escherichia_coli_BW25113
BW25113_0708,FALSE,Escherichia_coli_BW25113
BW25113_0720,FALSE,Escherichia_coli_BW25113
BW25113_0771,FALSE,Escherichia_coli_BW25113
BW25113_0775,FALSE,Escherichia_coli_BW25113
BW25113_0805,FALSE,Escherichia_coli_BW25113
BW25113_0981,FALSE,Escherichia_coli_BW25113
BW25113_1034,FALSE,Escherichia_coli_BW25113
BW25113_1104,FALSE,Escherichia_coli_BW25113
BW25113_1108,FALSE,Escherichia_coli_BW25113
BW25113_1235,FALSE,Escherichia_coli_BW25113
BW25113_1268,FALSE,Escherichia_coli_BW25113
BW25113_1418,FALSE,Escherichia_coli_BW25113
BW25113_1450,FALSE,Escherichia_coli_BW25113
BW25113_1535,FALSE,Escherichia_coli_BW25113
BW25113_1639,FALSE,Escherichia_coli_BW25113
BW25113_1689,TRUE,Escherichia_coli_BW25113
BW25113_1982,FALSE,Escherichia_coli_BW25113
BW25113_2054,FALSE,Escherichia_coli_BW25113
BW25113_2253,FALSE,Escherichia_coli_BW25113
BW25113_2328,FALSE,Escherichia_coli_BW25113
BW25113_2409,FALSE,Escherichia_coli_BW25113
BW25113_2421,FALSE,Escherichia_coli_BW25113
BW25113_2437,FALSE,Escherichia_coli_BW25113
BW25113_2451,FALSE,Escherichia_coli_BW25113
BW25113_2535,FALSE,Escherichia_coli_BW25113
BW25113_2578,FALSE,Escherichia_coli_BW25113
BW25113_2679,FALSE,Escherichia_coli_BW25113
BW25113_2700,FALSE,Escherichia_coli_BW25113
BW25113_3099,FALSE,Escherichia_coli_BW25113
BW25113_3524,FALSE,Escherichia_coli_BW25113
BW25113_3642,FALSE,Escherichia_coli_BW25113
BW25113_3885,FALSE,Escherichia_coli_BW25113
BW25113_4053,FALSE,Escherichia_coli_BW25113
